"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64"
"evermanni",0.142950228266968,-0.169445593844787,-0.0216134003313061,0.069866550028022,0.0118557678913899,-0.00800165801301681,0.0336590248421113,0.0124354881966543,0.00450329117658175,0.014996647186848,-0.0212201545329327,-0.0103239095382894,-0.0136712007531199,-0.011918952477841,-0.00146435144846407,-0.0164744106988481,-0.00388121081466633,0.00396714997953051,-0.000270536641800828,-0.00290693122621273,-0.0076612591862469,0.00337746245917028,0.00860782656867793,0.0055365045871257,0.00123483541132605,0.00470325630923005,-0.00338195823185791,0.00663515150339944,-0.000713126030793099,-0.00506573218167144,-0.000319834587626661,-0.00369546368777269,-0.00353000909029393,0.000336208018877674,0.000186429686620854,-0.00268117019646981,-0.000807590668270244,0.00343506348567314,-0.00155251829600971,-0.00101067153556809,5.16756285616757e-05,0.00121635097572101,-0.00144854688565359,0.0015148731362138,-0.00165179079979437,-0.00197581214252574,0.000741298838219073,-0.000982491206235728,0.00237402173267262,-0.0030018005831094,-0.00180907609680032,-0.00253086215688717,-0.000510330303075981,-0.000801992771334336,0.00044678541479543,-0.000232121683961717,0.000284035380248077,-0.000198818147739548,0.00207773020505268,0.000142088390680265,0.000232346767607523,-1.37859372006971e-16,6.64194597391276e-17,3.61643684792465e-18
"valdiviae",-0.250728851547515,0.0350872254274541,0.0121900339302271,-0.000946205178052425,0.0196465308167156,-0.00192052629194135,0.0131107920464657,0.0088721916528752,-0.000341887522811517,0.00490998084307097,0.00520421802186928,0.000984163540621689,-0.0066296715013258,0.00432858929233864,-0.00297224727308112,0.00125834250531887,-0.00146166134322554,0.00122248128212875,0.00304039404353538,0.00146705685610149,0.00120936682083745,0.000418933806549607,-0.00289480171539601,0.00112992460941424,-0.00253687219651471,-0.00139129073698345,0.00361443809750419,0.000688516015588602,0.00250609453054968,1.58990731977316e-05,-6.5163919556089e-05,0.000483610992357244,-0.000482381997915507,0.00254571530606517,-0.000180812918564658,0.00210562006339658,0.000654467125282228,-0.000535508277155455,0.000131178896591901,0.000573763453475325,-0.00133860316833966,0.00052761913613079,0.000727590447161042,-0.000153804506755033,-0.00100183624875009,-0.000521142426517572,0.000986436266482255,0.000358433347101801,0.000212143169848179,-0.000486489911081861,0.000326821031639777,0.000261611099768364,0.000231226874179054,-0.000362208565843447,-0.000190413283280565,-0.00022915690442598,0.000220591688209463,-0.000184546082084767,9.59437491263427e-05,1.12190615529783e-06,0.000143164453363334,-2.10672650172988e-16,5.15417547847025e-17,3.8044055690541e-18
"nebulosa",-0.149384906613743,0.0485164479927171,0.0140564109922989,-0.0148575906019536,-0.0090652817212306,0.0113747646300672,0.0286153553969152,0.00569724732195669,0.0129935436483595,0.0181234701217475,0.0146221491980588,-0.00548735847236611,-0.0030652507604461,0.0103124533301608,0.00191957296940599,0.00695846775450198,-0.00409862524333587,-0.00464102264449356,0.000643575878570877,0.00657154385114422,-0.00147040460783356,0.00556095428672026,0.00564743983116806,-2.30562073211851e-05,-0.00648237572761464,0.002694239779906,0.000164704095509454,0.000251016531644848,0.00140162490818395,-0.000789125312248323,-0.00139064302087029,0.0012469837039457,-0.000256788424182425,0.000721872752035576,-0.000575126834371727,-0.000212490376380627,0.000223570151828895,-0.000514940022804944,-0.000117653549874908,0.000903989791884361,-0.000526196146758449,-0.00117853138011915,-0.000184509363043538,-0.00127287184955138,0.000670532290715368,-0.000316947914667432,0.00117845650472294,0.00139427738582282,-1.1155728237776e-05,0.000792421177739092,-0.000995784759569616,0.000839913932774764,0.000970677707750181,-0.000626704919821263,-0.000363071707479992,-0.000806857741380536,-0.000828235110590839,-0.000135464884430628,0.000294331285111671,-0.000446631411740427,0.00039929566032718,-7.30961136914997e-17,8.24096608745586e-17,-3.67408849323552e-18
"raninus",0.304432383882984,0.0529424975147129,0.00241500001686403,-0.036191592634738,-0.0361036340614196,0.0222233596518776,0.009766327290683,-0.0223488808739873,0.0226258863286777,-0.0138918705156846,0.00367146188252793,0.00256690674596437,0.000249565772176599,0.00398849636150415,-0.00707334304753315,0.00560648781542144,0.00632980968325631,0.00451650581224168,-0.0100875710623608,-0.00477032287149715,-0.00170769297185234,-0.00366078872744734,-0.00637102302109354,0.00119004440423353,-0.00259360986051665,-0.00294389739717382,0.0073453355417979,0.00617428722483177,0.00546221604130012,0.0045876044927173,-0.000567071715373902,-0.00223522401899747,-0.00083512463180829,0.00163290254504335,0.000801831382518653,-0.00364821005267363,-0.00436671635693491,-0.00229077985832681,0.000992168189896227,4.18522089867197e-05,-0.000294692682571663,-0.000476953448449138,0.000425171650311189,-0.00154539443998911,2.90737547254484e-05,0.00156238116653428,-0.00106122350515445,0.00048767367465758,-0.00243823050065334,-0.000928402243648621,-0.000554573912001812,-0.00102788240817154,0.000386823570982913,0.000102223456956232,0.000418420610517147,0.00173153739329085,-0.000142345442249887,8.65060623786281e-05,0.00119453842217656,0.000495477534034075,-7.1498701093175e-05,-8.92428660414315e-18,3.7873578761101e-17,1.69050456104092e-18
"chuss",0.0798637307538649,-0.0176269973859256,0.00203465355385166,-0.0154920764513686,-0.0235167692251564,0.0295404122120791,-0.00406810179640922,-0.00659536807079678,0.00650626790393493,0.00634172790568391,-0.0127265198420394,-0.00526522801883533,-0.00370703964886885,0.00612435370199739,0.00507807252922542,0.00971931889560153,-0.00350842805124253,0.000696263900267851,0.000235187501125631,0.0117894296072769,0.00400855069909793,-0.00201484069517919,-0.00141071624754885,0.00302354491028036,-0.0042923309109752,-0.000197038908066273,-0.00175580137485852,-0.00283813428537534,-1.09942779179798e-05,-0.00109139632606977,0.00297141839143974,0.00296442415343101,-0.00210100427750371,0.0015047570094463,-0.00120266661526257,-0.00264927192400534,-0.00120128438603547,9.20352429862409e-05,0.00164188853736875,0.000985439423313108,0.000773114500449767,0.000478476827467705,-0.00123261117507508,0.00209550019245925,0.00034512912190169,0.00286216303797295,-0.000708580303816121,0.000101550151426293,-0.000806997477649491,0.00157525765717801,-0.000261487859536317,-0.000396537033321682,-0.000176582641844596,0.000583754419282238,-0.000349057712603282,-0.000722848447703176,-0.000418369107031692,-9.91112555449231e-05,-0.000154348538842308,-0.000561204797591849,-0.000322520747335757,-4.50881956835747e-17,-2.38235235730278e-17,-3.53322277988947e-18
"mustela",0.174277847973595,-0.0148259857364678,-0.0291046938979757,-0.0111897821986582,-0.0264702456387,0.0358726720719388,0.0174362875770456,0.00111562599783244,0.00365478399824571,0.00914371602955615,-0.0106490688752333,0.00245558161365075,-0.00588736676390716,0.00102959254070226,0.00564528312618099,-0.00854051025495439,0.000212719684034354,-0.00281826752050363,0.000964168454071662,-0.00170911444362754,0.00181196250734456,-0.00580557552413054,-0.00141555417867676,-0.00322031488225836,0.0012837719614558,0.00277911866164941,0.00168070147472674,-0.00168915749299129,-0.000786364618862172,0.00129974815684919,0.00106827470953428,0.00356231134100723,0.00113356904050554,0.000493457783003673,0.00235862051694408,-0.000428062720497793,0.000509393811602801,0.00118753358276981,0.000356936076895411,-0.00108488117179143,-0.000606927273735713,-0.000414014419255291,-0.000145419523968725,0.00178101368750131,0.000153537750916338,0.000352322215257418,-0.000778450432902647,0.000628936592018707,0.000917755055187768,0.000200856153633688,-0.000322966539503661,0.000337785069594044,-0.000480751173804423,0.000682855655088057,-0.000202960910331434,6.32988113752699e-05,-0.000308124917607549,0.000547125368065325,-0.000593822124757802,-0.000411251185674074,-0.000265522232393064,5.00004159677707e-17,-3.02469139978291e-17,-4.32834006270624e-18
"brosme",0.224503125773104,-0.0535913283025935,-0.0323456945518696,-0.00102874865116038,-0.052853329630768,0.036144896431293,-0.0305407862302906,-0.00255977769098158,-0.0038786974828306,-0.0173754682367526,-0.00657406096530955,-0.00348743012696864,0.00230799992441992,0.0121869949247617,0.00646401178973659,-0.00270090500479249,0.00784485036486743,0.00222907602778818,-0.0041775932085476,0.00109672726405883,0.00715019955993384,0.00333825192606627,-0.000262030840053862,0.00348143392712037,0.00104567804497548,-0.0014074683705315,0.00332004300354503,-0.00499040152568503,0.0023058684781121,-0.00283907319634817,0.000202522088501704,0.00362908371020087,0.000115921781412717,-0.000660563232700771,0.00238718443973559,-0.000466532284852681,-0.00014163981905684,0.000264310984040256,-0.00152986416253751,0.000155201005453049,-0.00132882455766461,0.000187820826279258,-0.000451798167327627,-0.00066409033246181,-0.00061627741238369,0.00100106427871791,-9.36472354759228e-05,0.000214339400240396,0.000408857946949043,0.000320265546037387,-0.000731394046414037,0.000716161549065219,0.0002740293467441,-0.000588675139809911,-0.000115166727686148,0.000188457066507715,0.000137745953678273,-0.000595895391885748,-0.000407672410607534,0.000159667148158291,2.91730579903001e-05,3.05004900092198e-17,4.40927427307797e-18,-1.75154263206959e-18
"nawaga",0.123371685049119,-0.0240785016274374,-0.065763789549078,-0.0304127373634978,-0.0232643147495685,0.0190637298072198,0.0251421825687389,-0.000174525320356404,0.00408304673557726,0.000849300531278648,0.00819160478287312,-0.00903536787136064,0.019538193985176,-0.00650203177038823,0.000990259077110075,-0.00262172114877764,0.000765684077003814,0.000884234714289751,0.00203948854773644,-0.00721739927799736,0.00149962303776108,-0.00444243614543678,-0.002902374661383,-0.0018793584170965,0.00698241363283734,-0.0047624779958682,0.00150502473786051,0.00276873820635164,-0.00432668177041842,0.00271865410145703,0.000117963006906168,-0.00250246162416344,0.00140239444845473,0.00176685477405101,0.000814117728671863,-8.26777954392447e-05,0.00134628152153506,0.00213173007140262,0.000595959873769302,0.000200635249612962,-0.000570559024783949,0.000809447835483401,-0.000894439208917581,-0.00037760677753254,0.000212741645922526,-0.000737721120034342,0.00075126382402202,0.000217985270682703,-0.000529941207115956,-0.000343491142252584,0.00149983471034514,-0.000163341842466966,-0.000439128189656443,-0.000424848592373725,-0.000192729742270602,0.000166473456073691,0.00018912941162178,0.000848259877107526,-0.00050125426341616,5.50263099348984e-05,5.08786833602893e-05,1.54385631734091e-16,1.60672662914111e-17,-4.10178494665333e-18
"gracilis",-0.104602323912234,-0.085051886765571,0.00574353009576003,-0.000833519930720848,-0.0175333929713743,-0.032597043135992,-0.0242557480758702,-0.000509131024633808,0.00163509190068614,-0.0147587575839347,0.00749151678830139,0.00795711156509516,-0.0153904555961947,-0.0122957920660111,0.010138750981671,-0.00999211917956866,0.00571398225590612,-0.00339287364297279,-0.0139166977963343,0.002407491940925,0.000298070701343211,0.00411732694422406,-0.000160826831624234,-0.00235545730973283,0.00475132166607091,0.00587223204310333,-0.00641499764671103,0.00129895387534441,-0.00162629680372118,0.00345579338773145,-0.00602415180465104,0.000943862917734514,0.00331909393418878,-0.00580758468979636,-0.00134877694937599,0.000114749320256229,0.00140088475853909,0.00140606156023348,0.000821379625442029,0.000585602301899254,5.46186830889107e-05,-0.00171582835693522,-0.000158452544634207,-0.00257533820589867,0.00157631261062707,-0.00030788140193392,0.00128879680823806,0.00044602682153877,-0.000436842705746725,-0.000379906431992837,0.000394391336881915,-0.000448315860998391,-0.00030802331178107,-0.000764667044326258,-0.000715919244246553,0.000211913803465447,-9.58945189104248e-05,7.75990082678657e-06,-0.000829754545773982,-0.000153625371605675,-0.000338893332355456,2.35788327022468e-16,-1.04843166022855e-17,-3.83043645630698e-18
"virens",-0.10681776492305,-0.0944429800140637,-0.0601515138037692,0.00906452150858537,-0.0705887693307758,-0.0317619475558286,-0.0583953008097975,-0.000549851856560305,-0.0167588932072382,-0.02399878947615,0.0239519448405415,0.010502207743646,-0.00186558729552584,0.00881763988684982,0.011426768115785,-0.0106088801120695,-0.0129639929389519,-0.00255335883653868,-0.00100228573990016,-0.00737133629649144,-0.000370696469625005,0.0174279512456996,-0.00376022787867671,-0.0069387061766418,-0.0120117591911411,-0.00304975000903882,-0.00599368970533295,-0.000223482112787876,0.00300033522795628,0.00152538437422821,-0.00371636619521537,0.0029570276395851,0.000409034058919986,0.00710775601930118,-0.00363209126674613,0.00315708229636028,-0.00164329593924534,0.00208828046699748,0.00133385966948388,0.000766363069144304,0.00217287133385071,0.00525078577331897,-0.00111205837786778,0.00352978582623742,-0.00199347212730197,-0.000265541124657964,-0.00107717745460196,0.00223737312347597,0.000859388810041984,-1.03784996171117e-05,-0.00124244763591939,-6.05758387619649e-05,-0.00116608651167048,-0.000902786866929724,-0.00013729724341731,0.000477349290107016,0.00113559000103722,0.00101690044644775,-0.000431087571376133,-0.000234606976158012,-0.000419248942546377,-1.80098610850894e-16,1.15190910609253e-16,7.63891187928259e-18
"pollachius",-0.167067122728596,0.0276138632323594,0.01615380760953,-0.000149639963535388,0.0135093478903981,0.0116662644915623,-0.0126515427722883,-0.0155128346123308,-0.0144085642405321,0.00961257607131458,-0.0132078860335517,0.00324913017712525,0.00264295181175352,0.00354736639879066,0.00154874526034691,-0.00581798697275838,-0.00479226803435809,-0.00414080073968103,0.000904204145416419,0.001523563753026,-0.00232477760200333,-0.00144219478542388,0.00225219564189756,0.0045889127894671,-0.000671102939223897,0.00068521959328651,0.000962782423868908,-0.00135109920142833,0.00105518122324088,0.00137209212717195,0.00161198875324074,-0.00095468352342125,-0.00163562567142212,-0.000507654058861159,-0.000502188994014573,-0.000425041183404231,-0.000277077980666498,0.000615646364069676,6.19508274987285e-05,-0.000455062648381955,-1.32103509264758e-05,-0.000218876817603086,-0.000876779063322093,0.000614912691385375,-0.00152615415593923,0.000438965006309102,0.000434797205110695,-0.000263771886578969,0.000212326835106857,4.26382123386643e-05,-0.000332419992870889,0.000181258872850164,0.000246591620050518,0.000418884448320395,0.000104440574703102,-0.000303577341874267,0.000262245572314295,-2.56217660216611e-05,0.000179641234265711,-0.000379509844835781,0.000286731718582522,-1.60857316889418e-16,1.57155845215078e-17,2.22340605184528e-18
"merlangus",-0.182491133503524,-0.0251459532788636,-0.0320063969778226,-0.00936701463600113,0.0011493993603136,0.00869152632110779,-0.0143935487283119,0.0134984993917859,-0.0166584429560969,-0.0133848281175141,0.00738839038648479,0.00231458636941903,-0.00852408946475331,-0.00846599428612309,-0.00623978006816135,-0.00320799758769554,0.00467256230689118,-0.0015553390172295,-0.00568498318234177,0.00538485212306437,0.00112743337490494,-0.000306798936099567,-0.00100316180017078,-0.00309363232214662,0.0049294243170535,0.00349816510397721,-0.00163427294061213,0.00103499372761774,0.00209987963058343,0.00385015167357569,-0.000347309902627692,0.000251503150878757,0.00140277784096945,-5.9875784085703e-05,-0.00159388692252202,-0.00041151269480034,0.00106304360711684,0.000983491196857077,4.57027336768227e-05,-0.000162865183057878,0.000361406069867257,-0.00140270015424347,0.000497609090708324,-0.000844036015131962,0.000509811617543052,0.00065244189716092,0.000462201391222656,0.00138536636972998,-0.000907698914226319,0.000603234971304369,-0.00084378709900135,-0.000117408573451943,0.0008682609686619,-3.97490512452023e-05,5.33188666405608e-05,-0.000326808275423589,-0.00104264347548397,-0.000556888763584856,-4.60755151606131e-05,-2.02911984534316e-05,-1.85506103137612e-05,-1.11738539321846e-16,4.10347331336936e-17,-1.6177528844099e-18
"glacialis",-0.179310457696533,-0.00425912125571147,0.00385417408473841,-0.0124249963890173,-0.00175924838103267,0.0071697299068239,-0.00889295179187805,0.00717753347882195,0.00795239513461517,0.00283790988121748,-0.00393429035890324,-0.00359467171489889,-0.00741728886802534,-0.00760370143125744,-0.00211154132537307,0.00696696863808461,-0.000582279644464447,0.000134055780699642,9.48485716352345e-05,0.000778588064731662,-0.00388323165066418,-0.000329534384515356,-0.0033154672367676,0.00219006168672819,0.000425563576499587,-0.000988414263061324,0.00212042980017374,0.00341013891531373,0.00367032641918932,0.00130337164985316,0.00117191683142462,0.000262721777393957,-0.000158109280842708,0.000939798772041484,0.000425996346459801,0.000845944775563397,-0.000775192915558846,-0.000380419518827329,-7.83532870988408e-05,0.000687491045370376,0.000170301120698822,-0.000770690438462862,-0.00113242837306689,-0.00100831921172084,0.00101188808362919,0.000305179733426198,0.00112291802057147,-0.000213323947526977,-0.000689730096199241,0.000143976821222332,-0.000193327608013552,0.000235277311160194,0.000699561909352987,0.000197721149027982,-0.000284305815180606,0.000438610796242329,-0.000410399994022161,-0.000370405389633784,4.38225599131416e-05,9.98547300737489e-05,-1.98231769661025e-05,2.29780120461478e-17,1.76287571022092e-17,-2.77123146340702e-18
